Ciudad,Fecha,Temperatura
Barranquilla,22/07/2025,27.9
Barranquilla,23/07/2025,27.8
Barranquilla,24/07/2025,28.1
Barranquilla,25/07/2025,26.5
Barranquilla,26/07/2025,27.8
Barranquilla,27/07/2025,28.9
Barranquilla,28/07/2025,28.4
Barranquilla,29/07/2025,27.8
Barranquilla,30/07/2025,28.0
Barranquilla,31/07/2025,27.1
Barranquilla,01/08/2025,27.4
Barranquilla,02/08/2025,26.3
Barranquilla,03/08/2025,29.2
Barranquilla,04/08/2025,26.4
Barranquilla,05/08/2025,26.6
Barranquilla,06/08/2025,28.8
Barranquilla,07/08/2025,26.8
Barranquilla,08/08/2025,27.3
Barranquilla,09/08/2025,27.1
Barranquilla,10/08/2025,28.1
Barranquilla,11/08/2025,26.4
Barranquilla,12/08/2025,26.5
Barranquilla,13/08/2025,26.9
Barranquilla,14/08/2025,29.4
Barranquilla,15/08/2025,28.5
Barranquilla,16/08/2025,28.6
Barranquilla,17/08/2025,26.5
Barranquilla,18/08/2025,26.5
Barranquilla,19/08/2025,26.6
Barranquilla,20/08/2025,27.7
Barranquilla,21/08/2025,27.5
Barranquilla,22/08/2025,29.8
Barranquilla,23/08/2025,26.5
Barranquilla,24/08/2025,26.4
Barranquilla,25/08/2025,29.6
Barranquilla,26/08/2025,26.1
Barranquilla,27/08/2025,27.5
Barranquilla,28/08/2025,26.2
Barranquilla,29/08/2025,26.1
Barranquilla,30/08/2025,29.0
Barranquilla,31/08/2025,27.2
Barranquilla,01/09/2025,27.1
Barranquilla,02/09/2025,26.3
Barranquilla,03/09/2025,27.9
Barranquilla,04/09/2025,28.3
Barranquilla,05/09/2025,28.3
Barranquilla,06/09/2025,29.0
Barranquilla,07/09/2025,29.1
Barranquilla,08/09/2025,28.1
Barranquilla,09/09/2025,26.6
Barranquilla,10/09/2025,26.4
Barranquilla,11/09/2025,26.4
Barranquilla,12/09/2025,28.3
Barranquilla,13/09/2025,26.2
Barranquilla,14/09/2025,28.8
Barranquilla,15/09/2025,26.8
Barranquilla,16/09/2025,29.3
Barranquilla,17/09/2025,26.9
Barranquilla,18/09/2025,30.0
Barranquilla,19/09/2025,26.9
Barranquilla,20/09/2025,27.2
Barranquilla,21/09/2025,28.7
Barranquilla,22/09/2025,28.9
Barranquilla,23/09/2025,28.1
Barranquilla,24/09/2025,27.2
Barranquilla,25/09/2025,29.0
Barranquilla,26/09/2025,28.0
Barranquilla,27/09/2025,26.9
Barranquilla,28/09/2025,27.3
Barranquilla,29/09/2025,28.5
Barranquilla,30/09/2025,29.5
Barranquilla,01/10/2025,29.2
Barranquilla,02/10/2025,26.7
Barranquilla,03/10/2025,28.8
Barranquilla,04/10/2025,29.4
Barranquilla,05/10/2025,28.7
Barranquilla,06/10/2025,27.7
Barranquilla,07/10/2025,26.5
Barranquilla,08/10/2025,28.3
Barranquilla,09/10/2025,29.1
Barranquilla,10/10/2025,29.9
Barranquilla,11/10/2025,26.9
Barranquilla,12/10/2025,29.4
Barranquilla,13/10/2025,27.8
Barranquilla,14/10/2025,28.7
Barranquilla,15/10/2025,28.2
Barranquilla,16/10/2025,28.6
Barranquilla,17/10/2025,28.5
Barranquilla,18/10/2025,29.3
Barranquilla,19/10/2025,27.3
Barranquilla,20/10/2025,26.6
Barranquilla,21/10/2025,27.1
Barranquilla,22/10/2025,28.7
Barranquilla,23/10/2025,30.0
Barranquilla,24/10/2025,26.7
Barranquilla,25/10/2025,26.8
Barranquilla,26/10/2025,28.3
Barranquilla,27/10/2025,29.2
Barranquilla,28/10/2025,29.6
Barranquilla,29/10/2025,28.6
Barranquilla,30/10/2025,28.7
Barranquilla,31/10/2025,29.5
Barranquilla,01/11/2025,26.4
Barranquilla,02/11/2025,27.8
Barranquilla,03/11/2025,29.1
Barranquilla,04/11/2025,29.3
Barranquilla,05/11/2025,26.7
Barranquilla,06/11/2025,29.7
Barranquilla,07/11/2025,26.1
Barranquilla,08/11/2025,27.5
Barranquilla,09/11/2025,29.0
Barranquilla,10/11/2025,26.3
Barranquilla,11/11/2025,27.7
Barranquilla,12/11/2025,28.1
Barranquilla,13/11/2025,28.4
Barranquilla,14/11/2025,26.6
Barranquilla,15/11/2025,28.7
Barranquilla,16/11/2025,27.9
Barranquilla,17/11/2025,29.0
Barranquilla,18/11/2025,26.1
Barranquilla,19/11/2025,26.3
Barranquilla,20/11/2025,29.8
Barranquilla,21/11/2025,29.4
Barranquilla,22/11/2025,26.1
Barranquilla,23/11/2025,28.6
Barranquilla,24/11/2025,27.1
Barranquilla,25/11/2025,29.9
Barranquilla,26/11/2025,29.3
Barranquilla,27/11/2025,26.0
Barranquilla,28/11/2025,29.0
Barranquilla,29/11/2025,29.4
Barranquilla,30/11/2025,29.0
Barranquilla,01/12/2025,26.7
Barranquilla,02/12/2025,26.3
Barranquilla,03/12/2025,26.4
Barranquilla,04/12/2025,29.4
Barranquilla,05/12/2025,27.2
Barranquilla,06/12/2025,28.5
Barranquilla,07/12/2025,28.3
Barranquilla,08/12/2025,27.1
Barranquilla,09/12/2025,29.1
Barranquilla,10/12/2025,27.3
Barranquilla,11/12/2025,28.3
Barranquilla,12/12/2025,28.2
Barranquilla,13/12/2025,29.4
Barranquilla,14/12/2025,28.3
Barranquilla,15/12/2025,29.0
Barranquilla,16/12/2025,28.1
Barranquilla,17/12/2025,27.9
Barranquilla,18/12/2025,28.0
Barranquilla,19/12/2025,29.6
Barranquilla,20/12/2025,26.0
Barranquilla,21/12/2025,29.8
Barranquilla,22/12/2025,29.2
Barranquilla,23/12/2025,27.3
Barranquilla,24/12/2025,28.7
Barranquilla,25/12/2025,28.9
Barranquilla,26/12/2025,28.1
Barranquilla,27/12/2025,29.6
Barranquilla,28/12/2025,29.6
Barranquilla,29/12/2025,29.0
Barranquilla,30/12/2025,29.1
Barranquilla,31/12/2025,26.6
Barranquilla,01/01/2026,27.9
Barranquilla,02/01/2026,28.0
Barranquilla,03/01/2026,29.1
Barranquilla,04/01/2026,26.6
Barranquilla,05/01/2026,29.6
Barranquilla,06/01/2026,27.7
Barranquilla,07/01/2026,29.5
Barranquilla,08/01/2026,29.9
Barranquilla,09/01/2026,29.5
Barranquilla,10/01/2026,29.2
Barranquilla,11/01/2026,28.3
Barranquilla,12/01/2026,29.9
Barranquilla,13/01/2026,26.2
Barranquilla,14/01/2026,27.4
Barranquilla,15/01/2026,27.0
Barranquilla,16/01/2026,28.6
Barranquilla,17/01/2026,27.4
Barranquilla,18/01/2026,27.0
Barranquilla,19/01/2026,28.8
Barranquilla,20/01/2026,29.6
Barranquilla,21/01/2026,27.5
Barranquilla,22/01/2026,26.8
Barranquilla,23/01/2026,26.0
Barranquilla,24/01/2026,29.4
Barranquilla,25/01/2026,26.0
Barranquilla,26/01/2026,29.1
Barranquilla,27/01/2026,29.6
Barranquilla,28/01/2026,26.9
Barranquilla,29/01/2026,28.4
Barranquilla,30/01/2026,27.0
Barranquilla,31/01/2026,28.0
Barranquilla,01/02/2026,26.1
Barranquilla,02/02/2026,29.3
Barranquilla,03/02/2026,26.1
Barranquilla,04/02/2026,26.4
Barranquilla,05/02/2026,28.7
Barranquilla,06/02/2026,28.2
Barranquilla,07/02/2026,27.4
Barranquilla,08/02/2026,28.1
Barranquilla,09/02/2026,27.9
Barranquilla,10/02/2026,27.0
Barranquilla,11/02/2026,28.0
Barranquilla,12/02/2026,28.0
Barranquilla,13/02/2026,29.5
Barranquilla,14/02/2026,28.6
Barranquilla,15/02/2026,26.3
Barranquilla,16/02/2026,28.6
Barranquilla,17/02/2026,28.0
Barranquilla,18/02/2026,29.6
Barranquilla,19/02/2026,28.6
Barranquilla,20/02/2026,29.7
Barranquilla,21/02/2026,28.2
Barranquilla,22/02/2026,27.0
Barranquilla,23/02/2026,28.1
Barranquilla,24/02/2026,29.9
Barranquilla,25/02/2026,28.5
Barranquilla,26/02/2026,26.7
Barranquilla,27/02/2026,26.5
Barranquilla,28/02/2026,27.5
Barranquilla,01/03/2026,28.1
Barranquilla,02/03/2026,29.7
Barranquilla,03/03/2026,27.9
Barranquilla,04/03/2026,28.6
Barranquilla,05/03/2026,27.5
Barranquilla,06/03/2026,29.7
Barranquilla,07/03/2026,26.7
Barranquilla,08/03/2026,29.5
Barranquilla,09/03/2026,28.9
Barranquilla,10/03/2026,28.1
Barranquilla,11/03/2026,27.3
Barranquilla,12/03/2026,26.8
Barranquilla,13/03/2026,27.9
Barranquilla,14/03/2026,26.6
Barranquilla,15/03/2026,27.1
Barranquilla,16/03/2026,29.5
Barranquilla,17/03/2026,27.9
Barranquilla,18/03/2026,29.3
Barranquilla,19/03/2026,28.2
Barranquilla,20/03/2026,26.8
Barranquilla,21/03/2026,27.5
Barranquilla,22/03/2026,26.1
Barranquilla,23/03/2026,26.3
Barranquilla,24/03/2026,29.7
Barranquilla,25/03/2026,26.6
Barranquilla,26/03/2026,28.5
Barranquilla,27/03/2026,27.2
Barranquilla,28/03/2026,27.1
Barranquilla,29/03/2026,28.4
Barranquilla,30/03/2026,27.7
Barranquilla,31/03/2026,29.9
Barranquilla,01/04/2026,29.5
Barranquilla,02/04/2026,26.5
Barranquilla,03/04/2026,26.5
Barranquilla,04/04/2026,26.4
Barranquilla,05/04/2026,26.7
Barranquilla,06/04/2026,28.5
Barranquilla,07/04/2026,27.0
Barranquilla,08/04/2026,29.4
Barranquilla,09/04/2026,29.0
Barranquilla,10/04/2026,29.8
Barranquilla,11/04/2026,28.7
Barranquilla,12/04/2026,28.2
Barranquilla,13/04/2026,29.5
Barranquilla,14/04/2026,29.1
Barranquilla,15/04/2026,29.7
Barranquilla,16/04/2026,29.4
Barranquilla,17/04/2026,27.5
Barranquilla,18/04/2026,29.2
Barranquilla,19/04/2026,29.8
Barranquilla,20/04/2026,29.7
Barranquilla,21/04/2026,29.4
Barranquilla,22/04/2026,28.0
Barranquilla,23/04/2026,29.6
Barranquilla,24/04/2026,27.9
Barranquilla,25/04/2026,28.8
Barranquilla,26/04/2026,27.8
Barranquilla,27/04/2026,29.1
Barranquilla,28/04/2026,29.0
Barranquilla,29/04/2026,27.6
Barranquilla,30/04/2026,27.3
Barranquilla,01/05/2026,29.1
Barranquilla,02/05/2026,27.0
Barranquilla,03/05/2026,29.5
Barranquilla,04/05/2026,26.8
Barranquilla,05/05/2026,26.7
Barranquilla,06/05/2026,26.9
Barranquilla,07/05/2026,26.6
Barranquilla,08/05/2026,27.4
Barranquilla,09/05/2026,28.9
Barranquilla,10/05/2026,29.7
Barranquilla,11/05/2026,29.6
Barranquilla,12/05/2026,28.9
Barranquilla,13/05/2026,29.1
Barranquilla,14/05/2026,28.1
Barranquilla,15/05/2026,28.2
Barranquilla,16/05/2026,26.8
Barranquilla,17/05/2026,27.8
Barranquilla,18/05/2026,27.4
Barranquilla,19/05/2026,27.3
Barranquilla,20/05/2026,27.0
Barranquilla,21/05/2026,26.3
Barranquilla,22/05/2026,28.9
Barranquilla,23/05/2026,27.4
Barranquilla,24/05/2026,26.5
Barranquilla,25/05/2026,29.2
Barranquilla,26/05/2026,29.2
Barranquilla,27/05/2026,28.4
Barranquilla,28/05/2026,28.2
Barranquilla,29/05/2026,26.1
Barranquilla,30/05/2026,28.9
Barranquilla,31/05/2026,29.0
Barranquilla,01/06/2026,28.9
Barranquilla,02/06/2026,27.3
Barranquilla,03/06/2026,28.4
Barranquilla,04/06/2026,27.7
Barranquilla,05/06/2026,27.0
Barranquilla,06/06/2026,27.4
Barranquilla,07/06/2026,29.4
Barranquilla,08/06/2026,27.2
Barranquilla,09/06/2026,27.0
Barranquilla,10/06/2026,27.7
Barranquilla,11/06/2026,28.1
Barranquilla,12/06/2026,29.6
Barranquilla,13/06/2026,29.4
Barranquilla,14/06/2026,27.9
Barranquilla,15/06/2026,26.6
Barranquilla,16/06/2026,27.8
Barranquilla,17/06/2026,28.3
Barranquilla,18/06/2026,27.0
Barranquilla,19/06/2026,29.4
Barranquilla,20/06/2026,29.7
Barranquilla,21/06/2026,29.1
Barranquilla,22/06/2026,29.6
Barranquilla,23/06/2026,29.3
Cartagena,01/01/2021,27.5
Cartagena,02/01/2021,28.9
Cartagena,03/01/2021,27.3
Cartagena,04/01/2021,28.4
Cartagena,05/01/2021,28.7
Cartagena,06/01/2021,28.2
Cartagena,07/01/2021,27.2
Cartagena,08/01/2021,29.0
Cartagena,09/01/2021,30.6
Cartagena,10/01/2021,27.9
Cartagena,11/01/2021,28.8
Cartagena,12/01/2021,29.8
Cartagena,13/01/2021,30.7
Cartagena,14/01/2021,27.5
Cartagena,15/01/2021,29.8
Cartagena,16/01/2021,30.2
Cartagena,17/01/2021,27.8
Cartagena,18/01/2021,28.1
Cartagena,19/01/2021,30.5
Cartagena,20/01/2021,29.0
Cartagena,21/01/2021,27.4
Cartagena,22/01/2021,27.4
Cartagena,23/01/2021,29.6
Cartagena,24/01/2021,28.0
Cartagena,25/01/2021,30.1
Cartagena,26/01/2021,30.2
Cartagena,27/01/2021,30.2
Cartagena,28/01/2021,29.0
Cartagena,29/01/2021,28.2
Cartagena,30/01/2021,29.0
Cartagena,31/01/2021,29.3
Cartagena,01/02/2021,30.9
Cartagena,02/02/2021,28.3
Cartagena,03/02/2021,28.0
Cartagena,04/02/2021,28.5
Cartagena,05/02/2021,30.1
Cartagena,06/02/2021,27.4
Cartagena,07/02/2021,30.3
Cartagena,08/02/2021,29.1
Cartagena,09/02/2021,28.7
Cartagena,10/02/2021,27.2
Cartagena,11/02/2021,30.2
Cartagena,12/02/2021,28.3
Cartagena,13/02/2021,27.9
Cartagena,14/02/2021,29.8
Cartagena,15/02/2021,27.6
Cartagena,16/02/2021,30.9
Cartagena,17/02/2021,30.5
Cartagena,18/02/2021,29.7
Cartagena,19/02/2021,28.0
Cartagena,20/02/2021,27.4
Cartagena,21/02/2021,28.7
Cartagena,22/02/2021,28.3
Cartagena,23/02/2021,27.1
Cartagena,24/02/2021,30.1
Cartagena,25/02/2021,28.9
Cartagena,26/02/2021,29.4
Cartagena,27/02/2021,28.2
Cartagena,28/02/2021,27.4
Cartagena,01/03/2021,27.7
Cartagena,02/03/2021,30.1
Cartagena,03/03/2021,29.5
Cartagena,04/03/2021,28.2
Cartagena,05/03/2021,27.2
Cartagena,06/03/2021,29.1
Cartagena,07/03/2021,27.3
Cartagena,08/03/2021,27.9
Cartagena,09/03/2021,27.2
Cartagena,10/03/2021,28.6
Cartagena,11/03/2021,31.0
Cartagena,12/03/2021,30.6
Cartagena,13/03/2021,29.3
Cartagena,14/03/2021,30.3
Cartagena,15/03/2021,28.2
Cartagena,16/03/2021,27.5
Cartagena,17/03/2021,30.1
Cartagena,18/03/2021,29.4
Cartagena,19/03/2021,30.8
Cartagena,20/03/2021,27.8
Cartagena,21/03/2021,28.2
Cartagena,22/03/2021,28.3
Cartagena,23/03/2021,28.1
Cartagena,24/03/2021,27.7
Cartagena,25/03/2021,27.9
Cartagena,26/03/2021,30.1
Cartagena,27/03/2021,27.1
Cartagena,28/03/2021,30.0
Cartagena,29/03/2021,28.2
Cartagena,30/03/2021,29.5
Cartagena,31/03/2021,30.3
Cartagena,01/04/2021,28.8
Cartagena,02/04/2021,30.5
Cartagena,03/04/2021,27.4
Cartagena,04/04/2021,30.1
Cartagena,05/04/2021,28.1
Cartagena,06/04/2021,30.3
Cartagena,07/04/2021,27.2
Cartagena,08/04/2021,30.8
Cartagena,09/04/2021,28.3
Cartagena,10/04/2021,29.2
Cartagena,11/04/2021,30.0
Cartagena,12/04/2021,30.8
Cartagena,13/04/2021,30.1
Cartagena,14/04/2021,28.9
Cartagena,15/04/2021,30.2
Cartagena,16/04/2021,28.8
Cartagena,17/04/2021,28.5
Cartagena,18/04/2021,30.9
Cartagena,19/04/2021,31.0
Cartagena,20/04/2021,30.4
Cartagena,21/04/2021,28.7
Cartagena,22/04/2021,28.3
Cartagena,23/04/2021,27.7
Cartagena,24/04/2021,28.3
Cartagena,25/04/2021,30.7
Cartagena,26/04/2021,29.6
Cartagena,27/04/2021,29.6
Cartagena,28/04/2021,27.5
Cartagena,29/04/2021,30.6
Cartagena,30/04/2021,30.9
Cartagena,01/05/2021,28.1
Cartagena,02/05/2021,30.3
Cartagena,03/05/2021,27.1
Cartagena,04/05/2021,28.3
Cartagena,05/05/2021,29.5
Cartagena,06/05/2021,27.6
Cartagena,07/05/2021,30.8
Cartagena,08/05/2021,29.9
Cartagena,09/05/2021,28.6
Cartagena,10/05/2021,27.5
Cartagena,11/05/2021,27.5
Cartagena,12/05/2021,29.8
Cartagena,13/05/2021,28.6
Cartagena,14/05/2021,30.1
Cartagena,15/05/2021,30.7
Cartagena,16/05/2021,29.2
Cartagena,17/05/2021,29.3
Cartagena,18/05/2021,27.6
Cartagena,19/05/2021,30.1
Cartagena,20/05/2021,28.2
Cartagena,21/05/2021,28.8
Cartagena,22/05/2021,28.8
Cartagena,23/05/2021,27.2
Cartagena,24/05/2021,28.0
Cartagena,25/05/2021,30.0
Cartagena,26/05/2021,28.0
Cartagena,27/05/2021,29.0
Cartagena,28/05/2021,28.3
Cartagena,29/05/2021,29.3
Cartagena,30/05/2021,27.9
Cartagena,31/05/2021,28.7
Cartagena,01/06/2021,28.7
Cartagena,02/06/2021,28.0
Cartagena,03/06/2021,28.1
Cartagena,04/06/2021,29.4
Cartagena,05/06/2021,30.5
Cartagena,06/06/2021,28.9
Cartagena,07/06/2021,29.3
Cartagena,08/06/2021,27.2
Cartagena,09/06/2021,29.5
Cartagena,10/06/2021,29.3
Cartagena,11/06/2021,28.6
Cartagena,12/06/2021,27.6
Cartagena,13/06/2021,27.1
Cartagena,14/06/2021,28.7
Cartagena,15/06/2021,27.5
Cartagena,16/06/2021,29.5
Cartagena,17/06/2021,28.0
Cartagena,18/06/2021,28.1
Cartagena,19/06/2021,27.7
Cartagena,20/06/2021,28.9
Cartagena,21/06/2021,27.9
Cartagena,22/06/2021,29.3
Cartagena,23/06/2021,30.3
Cartagena,24/06/2021,30.5
Cartagena,25/06/2021,29.9
Cartagena,26/06/2021,29.7
Cartagena,27/06/2021,29.2
Cartagena,28/06/2021,29.4
Cartagena,29/06/2021,30.5
Cartagena,30/06/2021,30.2
Cartagena,01/07/2021,29.2
Cartagena,02/07/2021,30.4
Cartagena,03/07/2021,29.2
Cartagena,04/07/2021,29.2
Cartagena,05/07/2021,29.8
Cartagena,06/07/2021,30.4
Cartagena,07/07/2021,28.0
Cartagena,08/07/2021,27.4
Cartagena,09/07/2021,27.8
Cartagena,10/07/2021,29.3
Cartagena,11/07/2021,28.0
Cartagena,12/07/2021,30.5
Cartagena,13/07/2021,28.1
Cartagena,14/07/2021,27.3
Cartagena,15/07/2021,28.1
Cartagena,16/07/2021,30.2
Cartagena,17/07/2021,29.1
Cartagena,18/07/2021,27.9
Cartagena,19/07/2021,27.4
Cartagena,20/07/2021,29.2
Cartagena,21/07/2021,30.5
Cartagena,22/07/2021,29.2
Cartagena,23/07/2021,29.7
Cartagena,24/07/2021,30.9
Cartagena,25/07/2021,28.6
Cartagena,26/07/2021,27.2
Cartagena,27/07/2021,27.1
Cartagena,28/07/2021,29.3
Cartagena,29/07/2021,30.7
Cartagena,30/07/2021,28.7
Cartagena,31/07/2021,30.5
Cartagena,01/08/2021,29.2
Cartagena,02/08/2021,29.2
Cartagena,03/08/2021,30.1
Cartagena,04/08/2021,30.6
Cartagena,05/08/2021,28.5
Cartagena,06/08/2021,29.9
Cartagena,07/08/2021,29.7
Cartagena,08/08/2021,27.9
Cartagena,09/08/2021,29.3
Cartagena,10/08/2021,30.4
Cartagena,11/08/2021,27.9
Cartagena,12/08/2021,27.4
Cartagena,13/08/2021,27.4
Cartagena,14/08/2021,28.7
Cartagena,15/08/2021,28.9
Cartagena,16/08/2021,28.3
Cartagena,17/08/2021,29.5
Cartagena,18/08/2021,28.0
Cartagena,19/08/2021,28.2
Cartagena,20/08/2021,28.2
Cartagena,21/08/2021,27.2
Cartagena,22/08/2021,27.9
Cartagena,23/08/2021,28.1
Cartagena,24/08/2021,28.3
Cartagena,25/08/2021,28.4
Cartagena,26/08/2021,28.5
Cartagena,27/08/2021,28.2
Cartagena,28/08/2021,27.1
Cartagena,29/08/2021,27.1
Cartagena,30/08/2021,27.6
Cartagena,31/08/2021,27.1
Cartagena,01/09/2021,27.0
Cartagena,02/09/2021,28.5
Cartagena,03/09/2021,30.9
Cartagena,04/09/2021,31.0
Cartagena,05/09/2021,27.0
Cartagena,06/09/2021,29.0
Cartagena,07/09/2021,31.0
Cartagena,08/09/2021,27.9
Cartagena,09/09/2021,29.0
Cartagena,10/09/2021,27.6
Cartagena,11/09/2021,27.1
Cartagena,12/09/2021,29.0
Cartagena,13/09/2021,27.2
Cartagena,14/09/2021,27.8
Cartagena,15/09/2021,29.3
Cartagena,16/09/2021,30.4
Cartagena,17/09/2021,29.3
Cartagena,18/09/2021,30.8
Cartagena,19/09/2021,30.8
Cartagena,20/09/2021,27.9
Cartagena,21/09/2021,27.6
Cartagena,22/09/2021,30.4
Cartagena,23/09/2021,29.6
Cartagena,24/09/2021,29.5
Cartagena,25/09/2021,28.7
Cartagena,26/09/2021,30.8
Cartagena,27/09/2021,30.4
Cartagena,28/09/2021,29.2
Cartagena,29/09/2021,27.5
Cartagena,30/09/2021,29.5
Cartagena,01/10/2021,27.0
Cartagena,02/10/2021,28.6
Cartagena,03/10/2021,28.8
Cartagena,04/10/2021,28.4
Cartagena,05/10/2021,28.5
Cartagena,06/10/2021,29.5
Cartagena,07/10/2021,30.0
Cartagena,08/10/2021,27.7
Cartagena,09/10/2021,29.3
Cartagena,10/10/2021,30.8
Cartagena,11/10/2021,28.1
Cartagena,12/10/2021,30.9
Cartagena,13/10/2021,28.7
Cartagena,14/10/2021,29.8
Cartagena,15/10/2021,28.7
Cartagena,16/10/2021,28.4
Cartagena,17/10/2021,29.9
Cartagena,18/10/2021,30.1
Cartagena,19/10/2021,30.2
Cartagena,20/10/2021,30.5
Cartagena,21/10/2021,29.8
Cartagena,22/10/2021,29.7
Cartagena,23/10/2021,30.4
Cartagena,24/10/2021,27.5
Cartagena,25/10/2021,28.2
Cartagena,26/10/2021,27.0
Cartagena,27/10/2021,29.4
Cartagena,28/10/2021,27.2
Cartagena,29/10/2021,29.6
Cartagena,30/10/2021,29.8
Cartagena,31/10/2021,27.5
Cartagena,01/11/2021,28.4
Cartagena,02/11/2021,29.3
Cartagena,03/11/2021,28.1
Cartagena,04/11/2021,28.8
Cartagena,05/11/2021,28.5
Cartagena,06/11/2021,30.3
Cartagena,07/11/2021,28.3
Cartagena,08/11/2021,29.0
Cartagena,09/11/2021,28.8
Cartagena,10/11/2021,29.6
Cartagena,11/11/2021,28.9
Cartagena,12/11/2021,27.2
Cartagena,13/11/2021,27.2
Cartagena,14/11/2021,29.1
Cartagena,15/11/2021,28.9
Cartagena,16/11/2021,27.9
Cartagena,17/11/2021,29.9
Cartagena,18/11/2021,29.1
Cartagena,19/11/2021,30.5
Cartagena,20/11/2021,28.9
Cartagena,21/11/2021,27.2
Cartagena,22/11/2021,29.2
Cartagena,23/11/2021,30.0
Cartagena,24/11/2021,27.1
Cartagena,25/11/2021,27.7
Cartagena,26/11/2021,27.0
Cartagena,27/11/2021,30.8
Cartagena,28/11/2021,27.8
Cartagena,29/11/2021,29.1
Cartagena,30/11/2021,29.4
Cartagena,01/12/2021,28.3
Cartagena,02/12/2021,28.8
Cartagena,03/12/2021,28.6
Cartagena,04/12/2021,29.5
Cartagena,05/12/2021,27.2
Cartagena,06/12/2021,30.7
Cartagena,07/12/2021,29.2
Cartagena,08/12/2021,28.8
Cartagena,09/12/2021,29.5
Cartagena,10/12/2021,29.8
Cartagena,11/12/2021,30.3
Cartagena,12/12/2021,27.4
Cartagena,13/12/2021,29.1
Cartagena,14/12/2021,30.5
Cartagena,15/12/2021,27.5
Cartagena,16/12/2021,30.3
Cartagena,17/12/2021,30.3
Cartagena,18/12/2021,30.6
Cartagena,19/12/2021,27.2
Cartagena,20/12/2021,27.3
Cartagena,21/12/2021,28.1
Cartagena,22/12/2021,30.5
Cartagena,23/12/2021,27.7
Cartagena,24/12/2021,27.7
Cartagena,25/12/2021,27.9
Cartagena,26/12/2021,28.5
Cartagena,27/12/2021,30.4
Cartagena,28/12/2021,28.4
Cartagena,29/12/2021,29.0
Cartagena,30/12/2021,27.6
Cartagena,31/12/2021,29.3
Cartagena,01/01/2022,27.4
Cartagena,02/01/2022,27.6
Cartagena,03/01/2022,30.7
Cartagena,04/01/2022,27.1
Cartagena,05/01/2022,27.8
Cartagena,06/01/2022,30.1
Cartagena,07/01/2022,30.1
Cartagena,08/01/2022,30.4
Cartagena,09/01/2022,29.8
Cartagena,10/01/2022,29.4
Cartagena,11/01/2022,28.6
Cartagena,12/01/2022,27.2
Cartagena,13/01/2022,28.6
Cartagena,14/01/2022,29.8
Cartagena,15/01/2022,27.7
Cartagena,16/01/2022,29.2
Cartagena,17/01/2022,27.2
Cartagena,18/01/2022,30.2
Cartagena,19/01/2022,28.1
Cartagena,20/01/2022,27.9
Cartagena,21/01/2022,28.0
Cartagena,22/01/2022,30.9
Cartagena,23/01/2022,29.0
Cartagena,24/01/2022,30.3
Cartagena,25/01/2022,30.3
Cartagena,26/01/2022,28.6
Cartagena,27/01/2022,28.2
Cartagena,28/01/2022,29.4
Cartagena,29/01/2022,28.6
Cartagena,30/01/2022,27.1
Cartagena,31/01/2022,29.6
Cartagena,01/02/2022,27.8
Cartagena,02/02/2022,28.0
Cartagena,03/02/2022,30.7
Cartagena,04/02/2022,29.2
Cartagena,05/02/2022,28.6
Cartagena,06/02/2022,28.4
Cartagena,07/02/2022,27.6
Cartagena,08/02/2022,28.8
Cartagena,09/02/2022,28.3
Cartagena,10/02/2022,29.4
Cartagena,11/02/2022,29.0
Cartagena,12/02/2022,30.0
Cartagena,13/02/2022,30.3
Cartagena,14/02/2022,30.5
Cartagena,15/02/2022,27.0
Cartagena,16/02/2022,29.4
Cartagena,17/02/2022,27.5
Cartagena,18/02/2022,27.1
Cartagena,19/02/2022,30.6
Cartagena,20/02/2022,28.8
Cartagena,21/02/2022,28.0
Cartagena,22/02/2022,29.1
Cartagena,23/02/2022,28.2
Cartagena,24/02/2022,30.5
Cartagena,25/02/2022,30.5
Cartagena,26/02/2022,27.4
Cartagena,27/02/2022,28.1
Cartagena,28/02/2022,27.0
Cartagena,01/03/2022,28.3
Cartagena,02/03/2022,27.4
Cartagena,03/03/2022,28.9
Cartagena,04/03/2022,30.5
Cartagena,05/03/2022,27.2
Cartagena,06/03/2022,30.3
Cartagena,07/03/2022,28.4
Cartagena,08/03/2022,30.9
Cartagena,09/03/2022,27.0
Cartagena,10/03/2022,28.4
Cartagena,11/03/2022,29.6
Cartagena,12/03/2022,28.2
Cartagena,13/03/2022,27.7
Cartagena,14/03/2022,30.0
Cartagena,15/03/2022,29.1
Cartagena,16/03/2022,30.9
Cartagena,17/03/2022,29.8
Cartagena,18/03/2022,27.6
Cartagena,19/03/2022,29.5
Cartagena,20/03/2022,30.1
Cartagena,21/03/2022,29.0
Cartagena,22/03/2022,27.2
Cartagena,23/03/2022,28.1
Cartagena,24/03/2022,30.0
Cartagena,25/03/2022,28.7
Cartagena,26/03/2022,28.4
Cartagena,27/03/2022,27.6
Cartagena,28/03/2022,28.2
Cartagena,29/03/2022,29.8
Cartagena,30/03/2022,30.8
Cartagena,31/03/2022,30.6
Cartagena,01/04/2022,28.7
Cartagena,02/04/2022,30.0
Cartagena,03/04/2022,28.0
Cartagena,04/04/2022,30.9
Cartagena,05/04/2022,28.9
Cartagena,06/04/2022,28.6
Cartagena,07/04/2022,28.2
Cartagena,08/04/2022,31.0
Cartagena,09/04/2022,29.2
Cartagena,10/04/2022,28.6
